"ORDESTOK,N,6,0","GRARARTI,C,10","CODIDEPO,C,2","ANTESTOK,N,12,2","ACTUSTOK,N,12,2","MINISTOK,N,12,2","MAXISTOK,N,12,2","PEDISTOK,N,12,2","INGRSTOK,N,12,2","EGRESTOK,N,12,2","AUXISTOK,N,8,2","UBICSTOK,C,5","CAPESTOK,N,12,2","CODIARTI,C,10","UBICSTO1,C,5","CODIPAPE,C,2","CODITIDE,C,1","VEPRSTOK,N,12,2","STOCKP,N,12,2"
6754,71416,98,0,0,0,0,0,0,0,0,,0,,,,,,
6755,71417,01,0,0,0,0,0,0,0,0,,0,,,,,,
6756,71417,98,0,0,0,0,0,0,0,0,,0,,,,,,
6757,71418,01,0,0,0,0,0,0,0,0,,0,,,,,,
6758,71418,98,0,0,0,0,0,0,0,0,,0,,,,,,
6759,71419,01,0,0,0,0,0,0,0,0,,0,,,,,,
6760,71419,98,0,0,0,0,0,0,0,0,,0,,,,,,
6761,71420,01,0,0,0,0,0,0,0,0,,0,,,,,,
6762,71420,98,0,0,0,0,0,0,0,0,,0,,,,,,
6763,71421,01,0,0,0,0,0,0,0,0,,0,,,,,,
6764,71421,98,0,0,0,0,0,0,0,0,,0,,,,,,
6765,71422,01,0,0,0,0,0,0,0,0,,0,,,,,,
6766,71422,98,0,0,0,0,0,0,0,0,,0,,,,,,
6767,71423,01,0,0,0,0,0,0,0,0,,0,,,,,,
6768,71423,98,0,0,0,0,0,0,0,0,,0,,,,,,
6769,71424,01,0,0,0,0,0,0,0,0,,0,,,,,,
6770,71424,98,0,0,0,0,0,0,0,0,,0,,,,,,
6771,71425,01,0,0,0,0,0,0,0,0,,0,,,,,,
6772,71425,98,0,0,0,0,0,0,0,0,,0,,,,,,
6773,71426,01,0,0,0,0,0,0,0,0,,0,,,,,,
6774,71426,98,0,0,0,0,0,0,0,0,,0,,,,,,
6775,71427,01,0,0,0,0,0,0,0,0,,0,,,,,,
6776,71427,98,0,0,0,0,0,0,0,0,,0,,,,,,
6777,71428,01,0,0,0,0,0,0,0,0,,0,,,,,,
6778,71428,98,0,0,0,0,0,0,0,0,,0,,,,,,
6779,71429,01,0,0,0,0,0,0,0,0,,0,,,,,,
6780,71429,98,0,0,0,0,0,0,0,0,,0,,,,,,
6781,71430,01,0,0,0,0,0,0,0,0,,0,,,,,,
6782,71430,98,0,0,0,0,0,0,0,0,,0,,,,,,
6783,71431,01,0,0,0,0,0,0,0,0,,0,,,,,,
6784,71431,98,0,0,0,0,0,0,0,0,,0,,,,,,
6785,71432,01,0,0,0,0,0,0,0,0,,0,,,,,,
6786,71432,98,0,0,0,0,0,0,0,0,,0,,,,,,
6787,71433,01,0,0,0,0,0,0,0,0,,0,,,,,,
6788,71433,98,0,0,0,0,0,0,0,0,,0,,,,,,
6789,71434,01,0,0,0,0,0,0,0,0,,0,,,,,,
6790,71434,98,0,0,0,0,0,0,0,0,,0,,,,,,
6791,71435,01,0,0,0,0,0,0,0,0,,0,,,,,,
6792,71435,98,0,0,0,0,0,0,0,0,,0,,,,,,
6793,71436,01,0,0,0,0,0,0,0,0,,0,,,,,,
6794,71436,98,0,0,0,0,0,0,0,0,,0,,,,,,
6795,71437,01,0,0,0,0,0,0,0,0,,0,,,,,,
6796,71437,98,0,0,0,0,0,0,0,0,,0,,,,,,
6797,71438,01,0,0,0,0,0,0,0,0,,0,,,,,,
6798,71438,98,0,0,0,0,0,0,0,0,,0,,,,,,
6799,71439,01,0,0,0,0,0,0,0,0,,0,,,,,,
6800,71439,98,0,0,0,0,0,0,0,0,,0,,,,,,
6801,71440,01,0,0,0,0,0,0,0,0,,0,,,,,,
6802,71440,98,0,0,0,0,0,0,0,0,,0,,,,,,
6803,71441,01,0,0,0,0,0,0,0,0,,0,,,,,,
6804,71441,98,0,0,0,0,0,0,0,0,,0,,,,,,
6805,71442,01,0,0,0,0,0,0,0,0,,0,,,,,,
6806,71442,98,0,0,0,0,0,0,0,0,,0,,,,,,
6807,71443,01,0,0,0,0,0,0,0,0,,0,,,,,,
6808,71443,98,0,0,0,0,0,0,0,0,,0,,,,,,
6809,71444,01,0,0,0,0,0,0,0,0,,0,,,,,,
6810,71444,98,0,0,0,0,0,0,0,0,,0,,,,,,
6811,71445,01,0,0,0,0,0,0,0,0,,0,,,,,,
6812,71445,98,0,0,0,0,0,0,0,0,,0,,,,,,
6813,71446,01,0,0,0,0,0,0,0,0,,0,,,,,,
6814,71446,98,0,0,0,0,0,0,0,0,,0,,,,,,
6815,71447,01,0,0,0,0,0,0,0,0,,0,,,,,,
6816,71447,98,0,0,0,0,0,0,0,0,,0,,,,,,
6817,71448,01,0,0,0,0,0,0,0,0,,0,,,,,,
6818,71448,98,0,0,0,0,0,0,0,0,,0,,,,,,
6819,71449,01,0,0,0,0,0,0,0,0,,0,,,,,,
6820,71449,98,0,0,0,0,0,0,0,0,,0,,,,,,
6821,71450,01,0,0,0,0,0,0,0,0,,0,,,,,,
6822,71450,98,0,0,0,0,0,0,0,0,,0,,,,,,
6823,71451,01,0,0,0,0,0,0,0,0,,0,,,,,,
6824,71451,98,0,0,0,0,0,0,0,0,,0,,,,,,
6825,71452,01,0,0,0,0,0,0,0,0,,0,,,,,,
6826,71452,98,0,0,0,0,0,0,0,0,,0,,,,,,
6827,71453,01,0,0,0,0,0,0,0,0,,0,,,,,,
6828,71453,98,0,0,0,0,0,0,0,0,,0,,,,,,
6829,71454,01,0,0,0,0,0,0,0,0,,0,,,,,,
6830,71454,98,0,0,0,0,0,0,0,0,,0,,,,,,
6831,71455,01,0,0,0,0,0,0,0,0,,0,,,,,,
6832,71455,98,0,0,0,0,0,0,0,0,,0,,,,,,
6833,71456,01,0,0,0,0,0,0,0,0,,0,,,,,,
6834,71456,98,0,0,0,0,0,0,0,0,,0,,,,,,
6835,71457,01,0,0,0,0,0,0,0,0,,0,,,,,,
6836,71457,98,0,0,0,0,0,0,0,0,,0,,,,,,
6837,71458,01,0,0,0,0,0,0,0,0,,0,,,,,,
6838,71458,98,0,0,0,0,0,0,0,0,,0,,,,,,
6839,71459,01,0,0,0,0,0,0,0,0,,0,,,,,,
6840,71459,98,0,0,0,0,0,0,0,0,,0,,,,,,
6841,71460,01,0,0,0,0,0,0,0,0,,0,,,,,,
6842,71460,98,0,0,0,0,0,0,0,0,,0,,,,,,
6843,71461,01,0,0,0,0,0,0,0,0,,0,,,,,,
6844,71461,98,0,0,0,0,0,0,0,0,,0,,,,,,
6845,71462,01,0,0,0,0,0,0,0,0,,0,,,,,,
6846,71462,98,0,0,0,0,0,0,0,0,,0,,,,,,
6847,71463,01,0,0,0,0,0,0,0,0,,0,,,,,,
6848,71463,98,0,0,0,0,0,0,0,0,,0,,,,,,
6849,71464,01,0,0,0,0,0,0,0,0,,0,,,,,,
6850,71464,98,0,0,0,0,0,0,0,0,,0,,,,,,
6851,71465,01,0,0,0,0,0,0,0,0,,0,,,,,,
6852,71465,98,0,0,0,0,0,0,0,0,,0,,,,,,
6853,71466,01,0,0,0,0,0,0,0,0,,0,,,,,,
6854,71466,98,0,0,0,0,0,0,0,0,,0,,,,,,
6855,71467,01,0,0,0,0,0,0,0,0,,0,,,,,,
6856,71467,98,0,0,0,0,0,0,0,0,,0,,,,,,
6857,71468,01,0,0,0,0,0,0,0,0,,0,,,,,,
6858,71468,98,0,0,0,0,0,0,0,0,,0,,,,,,
6859,71469,01,0,0,0,0,0,0,0,0,,0,,,,,,
6860,71469,98,0,0,0,0,0,0,0,0,,0,,,,,,
6861,71470,01,0,0,0,0,0,0,0,0,,0,,,,,,
6862,71470,98,0,0,0,0,0,0,0,0,,0,,,,,,
6863,71471,01,0,0,0,0,0,0,0,0,,0,,,,,,
6864,71471,98,0,0,0,0,0,0,0,0,,0,,,,,,
6865,71472,01,0,0,0,0,0,0,0,0,,0,,,,,,
6866,71472,98,0,0,0,0,0,0,0,0,,0,,,,,,
6867,71473,01,0,0,0,0,0,0,0,0,,0,,,,,,
6868,71473,98,0,0,0,0,0,0,0,0,,0,,,,,,
6869,71474,01,0,0,0,0,0,0,0,0,,0,,,,,,
6870,71474,98,0,0,0,0,0,0,0,0,,0,,,,,,
6871,71475,01,0,0,0,0,0,0,0,0,,0,,,,,,
6872,71475,98,0,0,0,0,0,0,0,0,,0,,,,,,
6873,71476,01,0,0,0,0,0,0,0,0,,0,,,,,,
6874,71476,98,0,0,0,0,0,0,0,0,,0,,,,,,
6875,71477,01,0,0,0,0,0,0,0,0,,0,,,,,,
6876,71477,98,0,0,0,0,0,0,0,0,,0,,,,,,
6877,71478,01,0,0,0,0,0,0,0,0,,0,,,,,,
6878,71478,98,0,0,0,0,0,0,0,0,,0,,,,,,
6879,71479,01,0,0,0,0,0,0,0,0,,0,,,,,,
6880,71479,98,0,0,0,0,0,0,0,0,,0,,,,,,
6881,71480,01,0,0,0,0,0,0,0,0,,0,,,,,,
6882,71480,98,0,0,0,0,0,0,0,0,,0,,,,,,
6883,71481,01,0,0,0,0,0,0,0,0,,0,,,,,,
6884,71481,98,0,0,0,0,0,0,0,0,,0,,,,,,
6885,71482,01,0,0,0,0,0,0,0,0,,0,,,,,,
6886,71482,98,0,0,0,0,0,0,0,0,,0,,,,,,
6887,71483,01,0,0,0,0,0,0,0,0,,0,,,,,,
6888,71483,98,0,0,0,0,0,0,0,0,,0,,,,,,
6889,71484,01,0,0,0,0,0,0,0,0,,0,,,,,,
6890,71484,98,0,0,0,0,0,0,0,0,,0,,,,,,
6891,71485,01,0,0,0,0,0,0,0,0,,0,,,,,,
6892,71485,98,0,0,0,0,0,0,0,0,,0,,,,,,
6893,71486,01,0,0,0,0,0,0,0,0,,0,,,,,,
6894,71486,98,0,0,0,0,0,0,0,0,,0,,,,,,
6895,71487,01,0,0,0,0,0,0,0,0,,0,,,,,,
6896,71487,98,0,0,0,0,0,0,0,0,,0,,,,,,
6897,71488,01,0,0,0,0,0,0,0,0,,0,,,,,,
6898,71488,98,0,0,0,0,0,0,0,0,,0,,,,,,
6899,71489,01,0,0,0,0,0,0,0,0,,0,,,,,,
6900,71489,98,0,0,0,0,0,0,0,0,,0,,,,,,
6901,71490,01,0,0,0,0,0,0,0,0,,0,,,,,,
6902,71490,98,0,0,0,0,0,0,0,0,,0,,,,,,
6903,71491,01,0,0,0,0,0,0,0,0,,0,,,,,,
6904,71491,98,0,0,0,0,0,0,0,0,,0,,,,,,
6905,71492,01,0,0,0,0,0,0,0,0,,0,,,,,,
6906,71492,98,0,0,0,0,0,0,0,0,,0,,,,,,
6907,71493,01,0,0,0,0,0,0,0,0,,0,,,,,,
6908,71493,98,0,0,0,0,0,0,0,0,,0,,,,,,
6909,71494,01,0,0,0,0,0,0,0,0,,0,,,,,,
6910,71494,98,0,0,0,0,0,0,0,0,,0,,,,,,
6911,71495,01,0,0,0,0,0,0,0,0,,0,,,,,,
6912,71495,98,0,0,0,0,0,0,0,0,,0,,,,,,
6913,71496,01,0,0,0,0,0,0,0,0,,0,,,,,,
6914,71496,98,0,0,0,0,0,0,0,0,,0,,,,,,
6915,71497,01,0,0,0,0,0,0,0,0,,0,,,,,,
6916,71497,98,0,0,0,0,0,0,0,0,,0,,,,,,
6917,71498,01,0,0,0,0,0,0,0,0,,0,,,,,,
6918,71498,98,0,0,0,0,0,0,0,0,,0,,,,,,
6919,71499,01,0,0,0,0,0,0,0,0,,0,,,,,,
6920,71499,98,0,0,0,0,0,0,0,0,,0,,,,,,
6921,71500,01,0,0,0,0,0,0,0,0,,0,,,,,,
6922,71500,98,0,0,0,0,0,0,0,0,,0,,,,,,
6923,71501,01,0,0,0,0,0,0,0,0,,0,,,,,,
6924,71501,98,0,0,0,0,0,0,0,0,,0,,,,,,
6925,71502,01,0,0,0,0,0,0,0,0,,0,,,,,,
6926,71502,98,0,0,0,0,0,0,0,0,,0,,,,,,
6927,71503,01,0,0,0,0,0,0,0,0,,0,,,,,,
6928,71503,98,0,0,0,0,0,0,0,0,,0,,,,,,
6929,71504,01,0,0,0,0,0,0,0,0,,0,,,,,,
6930,71504,98,0,0,0,0,0,0,0,0,,0,,,,,,
6931,71505,01,0,0,0,0,0,0,0,0,,0,,,,,,
6932,71505,98,0,0,0,0,0,0,0,0,,0,,,,,,
6933,71506,01,0,0,0,0,0,0,0,0,,0,,,,,,
6934,71506,98,0,0,0,0,0,0,0,0,,0,,,,,,
6935,71507,01,0,0,0,0,0,0,0,0,,0,,,,,,
6936,71507,98,0,0,0,0,0,0,0,0,,0,,,,,,
6937,71508,01,0,0,0,0,0,0,0,0,,0,,,,,,
6938,71508,98,0,0,0,0,0,0,0,0,,0,,,,,,
6939,71509,01,0,0,0,0,0,0,0,0,,0,,,,,,
6940,71509,98,0,0,0,0,0,0,0,0,,0,,,,,,
6941,71510,01,0,0,0,0,0,0,0,0,,0,,,,,,
6942,71510,98,0,0,0,0,0,0,0,0,,0,,,,,,
6943,71511,01,0,0,0,0,0,0,0,0,,0,,,,,,
6944,71511,98,0,0,0,0,0,0,0,0,,0,,,,,,
6945,71512,01,0,0,0,0,0,0,0,0,,0,,,,,,
6946,71512,98,0,0,0,0,0,0,0,0,,0,,,,,,
6947,71513,01,0,0,0,0,0,0,0,0,,0,,,,,,
6948,71513,98,0,0,0,0,0,0,0,0,,0,,,,,,
6949,71514,01,0,0,0,0,0,0,0,0,,0,,,,,,
6950,71514,98,0,0,0,0,0,0,0,0,,0,,,,,,
6951,71515,01,0,0,0,0,0,0,0,0,,0,,,,,,
6952,71515,98,0,0,0,0,0,0,0,0,,0,,,,,,
6953,71516,01,0,0,0,0,0,0,0,0,,0,,,,,,
6954,71516,98,0,0,0,0,0,0,0,0,,0,,,,,,
6955,71517,01,0,0,0,0,0,0,0,0,,0,,,,,,
6956,71517,98,0,0,0,0,0,0,0,0,,0,,,,,,
6957,71518,01,0,0,0,0,0,0,0,0,,0,,,,,,
6958,71518,98,0,0,0,0,0,0,0,0,,0,,,,,,
6959,71519,01,0,0,0,0,0,0,0,0,,0,,,,,,
6960,71519,98,0,0,0,0,0,0,0,0,,0,,,,,,
6961,71520,01,0,0,0,0,0,0,0,0,,0,,,,,,
6962,71520,98,0,0,0,0,0,0,0,0,,0,,,,,,
6963,71521,01,0,0,0,0,0,0,0,0,,0,,,,,,
6964,71521,98,0,0,0,0,0,0,0,0,,0,,,,,,
6965,71522,01,0,0,0,0,0,0,0,0,,0,,,,,,
6966,71522,98,0,0,0,0,0,0,0,0,,0,,,,,,
6967,71523,01,0,0,0,0,0,0,0,0,,0,,,,,,
6968,71523,98,0,0,0,0,0,0,0,0,,0,,,,,,
6969,71524,01,0,0,0,0,0,0,0,0,,0,,,,,,
6970,71524,98,0,0,0,0,0,0,0,0,,0,,,,,,
6971,71525,01,0,0,0,0,0,0,0,0,,0,,,,,,
6972,71525,98,0,0,0,0,0,0,0,0,,0,,,,,,
6973,71526,01,0,0,0,0,0,0,0,0,,0,,,,,,
6974,71526,98,0,0,0,0,0,0,0,0,,0,,,,,,
6975,71527,01,0,0,0,0,0,0,0,0,,0,,,,,,
6976,71527,98,0,0,0,0,0,0,0,0,,0,,,,,,
6977,71528,01,0,0,0,0,0,0,0,0,,0,,,,,,
6978,71528,98,0,0,0,0,0,0,0,0,,0,,,,,,
6979,71529,01,0,0,0,0,0,0,0,0,,0,,,,,,
6980,71529,98,0,0,0,0,0,0,0,0,,0,,,,,,
6981,71530,01,0,0,0,0,0,0,0,0,,0,,,,,,
6982,71530,98,0,0,0,0,0,0,0,0,,0,,,,,,
6983,71531,01,0,0,0,0,0,0,0,0,,0,,,,,,
6984,71531,98,0,0,0,0,0,0,0,0,,0,,,,,,
6985,71532,01,0,0,0,0,0,0,0,0,,0,,,,,,
6986,71532,98,0,0,0,0,0,0,0,0,,0,,,,,,
6987,71533,01,0,0,0,0,0,0,0,0,,0,,,,,,
6988,71533,98,0,0,0,0,0,0,0,0,,0,,,,,,
6989,71534,01,0,0,0,0,0,0,0,0,,0,,,,,,
6990,71534,98,0,0,0,0,0,0,0,0,,0,,,,,,
6991,71535,01,0,0,0,0,0,0,0,0,,0,,,,,,
6992,71535,98,0,0,0,0,0,0,0,0,,0,,,,,,
6993,71536,01,0,0,0,0,0,0,0,0,,0,,,,,,
6994,71536,98,0,0,0,0,0,0,0,0,,0,,,,,,
6995,71537,01,0,0,0,0,0,0,0,0,,0,,,,,,
6996,71537,98,0,0,0,0,0,0,0,0,,0,,,,,,
6997,71538,01,0,0,0,0,0,0,0,0,,0,,,,,,
6998,71538,98,0,0,0,0,0,0,0,0,,0,,,,,,
6999,71539,01,0,0,0,0,0,0,0,0,,0,,,,,,
7000,71539,98,0,0,0,0,0,0,0,0,,0,,,,,,
7001,71540,01,0,0,0,0,0,0,0,0,,0,,,,,,
7002,71540,98,0,0,0,0,0,0,0,0,,0,,,,,,
7003,71541,01,0,0,0,0,0,0,0,0,,0,,,,,,
7004,71541,98,0,0,0,0,0,0,0,0,,0,,,,,,
7005,71542,01,0,0,0,0,0,0,0,0,,0,,,,,,
7006,71542,98,0,0,0,0,0,0,0,0,,0,,,,,,
7007,71543,01,0,0,0,0,0,0,0,0,,0,,,,,,
7008,71543,98,0,0,0,0,0,0,0,0,,0,,,,,,
7009,627124,01,0,0,0,0,0,0,0,0,,0,,,,,,
7010,627124,98,0,0,0,0,0,0,0,0,,0,,,,,,
7011,71544,01,0,0,0,0,0,0,0,0,,0,,,,,,
7012,71544,98,0,0,0,0,0,0,0,0,,0,,,,,,
7013,71545,01,0,0,0,0,0,0,0,0,,0,,,,,,
7014,71545,98,0,0,0,0,0,0,0,0,,0,,,,,,
7015,71546,01,0,0,0,0,0,0,0,0,,0,,,,,,
7016,71546,98,0,0,0,0,0,0,0,0,,0,,,,,,
7017,71547,01,0,0,0,0,0,0,0,0,,0,,,,,,
7018,71547,98,0,0,0,0,0,0,0,0,,0,,,,,,
7019,71548,01,0,0,0,0,0,0,0,0,,0,,,,,,
7020,71548,98,0,0,0,0,0,0,0,0,,0,,,,,,
7021,71549,01,0,0,0,0,0,0,0,0,,0,,,,,,
7022,71549,98,0,0,0,0,0,0,0,0,,0,,,,,,
7023,71550,01,0,0,0,0,0,0,0,0,,0,,,,,,
7024,71550,98,0,0,0,0,0,0,0,0,,0,,,,,,
7025,71551,01,0,0,0,0,0,0,0,0,,0,,,,,,
7026,71551,98,0,0,0,0,0,0,0,0,,0,,,,,,
7027,71552,01,0,0,0,0,0,0,0,0,,0,,,,,,
7028,71552,98,0,0,0,0,0,0,0,0,,0,,,,,,
7029,71553,01,0,0,0,0,0,0,0,0,,0,,,,,,
7030,71553,98,0,0,0,0,0,0,0,0,,0,,,,,,
7031,71554,01,0,0,0,0,0,0,0,0,,0,,,,,,
7032,71554,98,0,0,0,0,0,0,0,0,,0,,,,,,
7033,71555,01,0,0,0,0,0,0,0,0,,0,,,,,,
7034,71555,98,0,0,0,0,0,0,0,0,,0,,,,,,
7035,716800,01,0,0,0,0,0,0,0,0,,0,,,,,,
7036,716800,98,0,0,0,0,0,0,0,0,,0,,,,,,
7037,716825,01,0,0,0,0,0,0,0,0,,0,,,,,,
7038,716825,98,0,0,0,0,0,0,0,0,,0,,,,,,
7039,716850,01,0,0,0,0,0,0,0,0,,0,,,,,,
7040,716850,98,0,0,0,0,0,0,0,0,,0,,,,,,
7041,716875,01,0,0,0,0,0,0,0,0,,0,,,,,,
7042,716875,98,0,0,0,0,0,0,0,0,,0,,,,,,
7043,716900,01,0,0,0,0,0,0,0,0,,0,,,,,,
7044,716900,98,0,0,0,0,0,0,0,0,,0,,,,,,
7045,716925,01,0,0,0,0,0,0,0,0,,0,,,,,,
7046,716925,98,0,0,0,0,0,0,0,0,,0,,,,,,
7047,716950,01,0,0,0,0,0,0,0,0,,0,,,,,,
7048,716950,98,0,0,0,0,0,0,0,0,,0,,,,,,
7049,716975,01,0,0,0,0,0,0,0,0,,0,,,,,,
7050,716975,98,0,0,0,0,0,0,0,0,,0,,,,,,
7051,717000,01,0,0,0,0,0,0,0,0,,0,,,,,,
7052,717000,98,0,0,0,0,0,0,0,0,,0,,,,,,
7053,717025,01,0,0,0,0,0,0,0,0,,0,,,,,,
7054,717025,98,0,0,0,0,0,0,0,0,,0,,,,,,
7055,717050,01,0,0,0,0,0,0,0,0,,0,,,,,,
7056,717050,98,0,0,0,0,0,0,0,0,,0,,,,,,
7057,717075,01,0,0,0,0,0,0,0,0,,0,,,,,,
7058,717075,98,0,0,0,0,0,0,0,0,,0,,,,,,
7059,717100,01,0,0,0,0,0,0,0,0,,0,,,,,,
7060,717100,98,0,0,0,0,0,0,0,0,,0,,,,,,
7061,717150,01,0,0,0,0,0,0,0,0,,0,,,,,,
7062,717150,98,0,0,0,0,0,0,0,0,,0,,,,,,
7063,717175,01,0,0,0,0,0,0,0,0,,0,,,,,,
7064,717175,98,0,0,0,0,0,0,0,0,,0,,,,,,
7065,717200,01,0,0,0,0,0,0,0,0,,0,,,,,,
7066,717200,98,0,0,0,0,0,0,0,0,,0,,,,,,
7067,717225,01,0,0,0,0,0,0,0,0,,0,,,,,,
7068,717225,98,0,0,0,0,0,0,0,0,,0,,,,,,
7069,717250,01,0,0,0,0,0,0,0,0,,0,,,,,,
7070,717250,98,0,0,0,0,0,0,0,0,,0,,,,,,
7071,717275,01,0,0,0,0,0,0,0,0,,0,,,,,,
7072,717275,98,0,0,0,0,0,0,0,0,,0,,,,,,
7073,717300,01,0,0,0,0,0,0,0,0,,0,,,,,,
7074,717300,98,0,0,0,0,0,0,0,0,,0,,,,,,
7075,717325,01,0,0,0,0,0,0,0,0,,0,,,,,,
7076,717325,98,0,0,0,0,0,0,0,0,,0,,,,,,
7077,717350,01,0,0,0,0,0,0,0,0,,0,,,,,,
7078,717350,98,0,0,0,0,0,0,0,0,,0,,,,,,
7079,717375,01,0,0,0,0,0,0,0,0,,0,,,,,,
7080,717375,98,0,0,0,0,0,0,0,0,,0,,,,,,
7081,717400,01,0,0,0,0,0,0,0,0,,0,,,,,,
7082,717400,98,0,0,0,0,0,0,0,0,,0,,,,,,
7083,717425,01,0,0,0,0,0,0,0,0,,0,,,,,,
7084,717425,98,0,0,0,0,0,0,0,0,,0,,,,,,
7085,717450,01,0,0,0,0,0,0,0,0,,0,,,,,,
7086,717450,98,0,0,0,0,0,0,0,0,,0,,,,,,
7087,717475,01,0,0,0,0,0,0,0,0,,0,,,,,,
7088,717475,98,0,0,0,0,0,0,0,0,,0,,,,,,
7089,717500,01,0,0,0,0,0,0,0,0,,0,,,,,,
7090,717500,98,0,0,0,0,0,0,0,0,,0,,,,,,
7091,717525,01,0,0,0,0,0,0,0,0,,0,,,,,,
7092,717525,98,0,0,0,0,0,0,0,0,,0,,,,,,
7093,717550,01,0,0,0,0,0,0,0,0,,0,,,,,,
7094,717550,98,0,0,0,0,0,0,0,0,,0,,,,,,
7095,717575,01,0,0,0,0,0,0,0,0,,0,,,,,,
7096,717575,98,0,0,0,0,0,0,0,0,,0,,,,,,
7097,717600,01,0,0,0,0,0,0,0,0,,0,,,,,,
7098,717600,98,0,0,0,0,0,0,0,0,,0,,,,,,
7099,717625,01,0,0,0,0,0,0,0,0,,0,,,,,,
7100,717625,98,0,0,0,0,0,0,0,0,,0,,,,,,
7101,717650,01,0,0,0,0,0,0,0,0,,0,,,,,,
7102,717650,98,0,0,0,0,0,0,0,0,,0,,,,,,
7103,717675,01,0,0,0,0,0,0,0,0,,0,,,,,,
7104,717675,98,0,0,0,0,0,0,0,0,,0,,,,,,
7105,717700,01,0,0,0,0,0,0,0,0,,0,,,,,,
7106,717700,98,0,0,0,0,0,0,0,0,,0,,,,,,
7107,71559,01,0,0,0,0,0,0,0,0,,0,,,,,,
7108,71559,98,0,0,0,0,0,0,0,0,,0,,,,,,
7109,71557,01,0,0,0,0,0,0,0,0,,0,,,,,,
7110,71557,98,0,0,0,0,0,0,0,0,,0,,,,,,
7111,71558,01,0,0,0,0,0,0,0,0,,0,,,,,,
7112,71558,98,0,0,0,0,0,0,0,0,,0,,,,,,
7113,71556,01,0,0,0,0,0,0,0,0,,0,,,,,,
7114,71556,98,0,0,0,0,0,0,0,0,,0,,,,,,
7115,717125,01,0,0,0,0,0,0,0,0,,0,,,,,,
7116,717125,98,0,0,0,0,0,0,0,0,,0,,,,,,
7117,717725,01,0,0,0,0,0,0,0,0,,0,,,,,,
7118,717725,98,0,0,0,0,0,0,0,0,,0,,,,,,
7119,717750,01,0,0,0,0,0,0,0,0,,0,,,,,,
7120,717750,98,0,0,0,0,0,0,0,0,,0,,,,,,
7121,717775,01,0,0,0,0,0,0,0,0,,0,,,,,,
7122,717775,98,0,0,0,0,0,0,0,0,,0,,,,,,
7123,717800,01,0,0,0,0,0,0,0,0,,0,,,,,,
7124,717800,98,0,0,0,0,0,0,0,0,,0,,,,,,
7125,717825,01,0,0,0,0,0,0,0,0,,0,,,,,,
7126,717825,98,0,0,0,0,0,0,0,0,,0,,,,,,
7127,717850,01,0,0,0,0,0,0,0,0,,0,,,,,,
7128,717850,98,0,0,0,0,0,0,0,0,,0,,,,,,
7129,717875,01,0,0,0,0,0,0,0,0,,0,,,,,,
7130,717875,98,0,0,0,0,0,0,0,0,,0,,,,,,
7131,717900,01,0,0,0,0,0,0,0,0,,0,,,,,,
7132,717900,98,0,0,0,0,0,0,0,0,,0,,,,,,
7133,717925,01,0,0,0,0,0,0,0,0,,0,,,,,,
7134,717925,98,0,0,0,0,0,0,0,0,,0,,,,,,
7135,717950,01,0,0,0,0,0,0,0,0,,0,,,,,,
7136,717950,98,0,0,0,0,0,0,0,0,,0,,,,,,
7137,717975,01,0,0,0,0,0,0,0,0,,0,,,,,,
7138,717975,98,0,0,0,0,0,0,0,0,,0,,,,,,
7139,718000,01,0,0,0,0,0,0,0,0,,0,,,,,,
7140,718000,98,0,0,0,0,0,0,0,0,,0,,,,,,
7141,718025,01,0,0,0,0,0,0,0,0,,0,,,,,,
7142,718025,98,0,0,0,0,0,0,0,0,,0,,,,,,
7143,718050,01,0,0,0,0,0,0,0,0,,0,,,,,,
7144,718050,98,0,0,0,0,0,0,0,0,,0,,,,,,
7145,718075,01,0,0,0,0,0,0,0,0,,0,,,,,,
7146,718075,98,0,0,0,0,0,0,0,0,,0,,,,,,
7147,718100,01,0,0,0,0,0,0,0,0,,0,,,,,,
7148,718100,98,0,0,0,0,0,0,0,0,,0,,,,,,
7149,718125,01,0,0,0,0,0,0,0,0,,0,,,,,,
7150,718125,98,0,0,0,0,0,0,0,0,,0,,,,,,
7151,718150,01,0,0,0,0,0,0,0,0,,0,,,,,,
7152,718150,98,0,0,0,0,0,0,0,0,,0,,,,,,
7153,718175,01,0,0,0,0,0,0,0,0,,0,,,,,,
7154,718175,98,0,0,0,0,0,0,0,0,,0,,,,,,
7155,718200,01,0,0,0,0,0,0,0,0,,0,,,,,,
7156,718200,98,0,0,0,0,0,0,0,0,,0,,,,,,
7157,718225,01,0,0,0,0,0,0,0,0,,0,,,,,,
7158,718225,98,0,0,0,0,0,0,0,0,,0,,,,,,
7159,718250,01,0,0,0,0,0,0,0,0,,0,,,,,,
7160,718250,98,0,0,0,0,0,0,0,0,,0,,,,,,
7161,718275,01,0,0,0,0,0,0,0,0,,0,,,,,,
7162,718275,98,0,0,0,0,0,0,0,0,,0,,,,,,
7163,718300,01,0,0,0,0,0,0,0,0,,0,,,,,,
7164,718300,98,0,0,0,0,0,0,0,0,,0,,,,,,
7165,718325,01,0,0,0,0,0,0,0,0,,0,,,,,,
7166,718325,98,0,0,0,0,0,0,0,0,,0,,,,,,
7167,718350,01,0,0,0,0,0,0,0,0,,0,,,,,,
7168,718350,98,0,0,0,0,0,0,0,0,,0,,,,,,
7169,718375,01,0,0,0,0,0,0,0,0,,0,,,,,,
