"ORDEARTI,N,6,0","CODIARTI,C,10","CODIGRAR,C,4","DESCARTI,C,70","UNMEARTI,C,3","ENVAARTI,C,5","UNENARTI,N,5,0","CODIIMP1,C,2","CODIIMP2,C,2","CODIDECA,C,2","CODIDEOP,C,2","ISTKARTI,C,1","IMOVARTI,C,1","CODIESPE,C,2","DECAARTI,N,5,2","REFIARTI,N,6,2","FLETARTI,N,6,2","MARGARTI,N,6,2","COEFARTI,N,8,4","POR1DEOP,N,5,2","POR2DEOP,N,5,2","POR3DEOP,N,5,2","POR4DEOP,N,5,2","POR5DEOP,N,5,2","POR6DEOP,N,5,2","POR7DEOP,N,5,2","CODIPROV,C,3","NUMEMODE,C,10","NPROARTI,C,15","CODIIMP3,C,2","FRANARTI,C,1","PREFARTI,C,4","BASIARTI,C,8","SUF1ARTI,C,2","SUF2ARTI,C,3","PARTARTI,C,22","BAINARTI,C,8","TIPOARTI,C,1","RECAARTI,N,8,2","COMIARTI,N,5,2","NUMECUEN,C,6","ACTIARTI,C,1","PROVARTI,C,5","FEACARTI,D","OBSOARTI,C,1","COB1ARTI,C,30","COB2ARTI,C,30","COBAARTI,C,30","EMERARTI,C,40","HORAARTI,C,6","ULMOARTI,D","CODIMARC,C,3","FEBAARTI,D","SIREARTI,C,1","REEMARTI,C,21","NUMELIST,C,2","CLASARTI,C,3","GRUPARTI,C,1","INDIARTI,L","CODIDESE,C,4","PRECARTI,N,15,2","COPRARTI,C,20","FEALARTI,D","CODIDESC,C,2","MODEARTI,C,12","MARCARTI,C,10","ORIGARTI,C,10","DESPARTI,C,20","FEDEARTI,D","COPRATI,C,10","CODICATE,C,4","IMAGARTI,C,120","LOTEARTI,C,1"
0,09202,0016,CABLE BAJO PL.VAINA CHATA 2X1.5 ECO,MET,ROLLO,1,01,,,,S,A,,,,,,,,,,,,,,052,,,A,,,,,,09202,,,,0,,A,052,,,,,,,11:44:,23/12/2021,,,,,,,,,,,,,,,,,,,,0007,,
0,09203,0016,CABLE BAJO PL. VAINA CHAT 2X2.5 ECO,MET,ROLLO,1,01,,,,S,A,,,,,,,,,,,,,,052,,,A,,,,,,09203,,,,0,,A,052,,,,,,,11:46:,23/12/2021,,,,,,,,,,,,,,,,,,,,0007,,
116,09204,0016,CABLE BAJO PL.VAINA CHATA 2 X 4,,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:18:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
117,09210,0016,CABLE BAJO PL.VAINA CHATA 3 X 0.8,,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:18:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
0,09211,0016,CABLE BAJO PL. VAINA CHATA 3X1 ECO,MET,ROLLO,1,01,,,,S,A,,,,,,,,,,,,,,052,,,A,,,,,,09211,,,,0,,A,052,,,,,,,11:47:,23/12/2021,,,,,,,,,,,,,,,,,,,,0007,,
0,09212,0016,CABLE BAJO PL. VAINA CHAT 3X1.5 ECO,MET,ROLLO,1,01,,,,S,A,,,,,,,,,,,,,,052,,,A,,,,,,09212,,,,0,,A,052,,,,,,,11:48:,23/12/2021,,,,,,,,,,,,,,,,,,,,0007,,
3,09213,0016,CABLE BAJO PL. VAINA CHATA 3 X 2.5,,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:19:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
121,09250,0016,CABLE DESNUDO COBRE NEUTRO 7 X 0.4,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:19:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
122,09251,0016,CABLE DESNUDO COBRE NEUTRO 7 X 0.50,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:19:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
123,09252,0016,CABLE DESNUDO COBRE NEUTRO 7X0.70,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:19:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
124,09253,0016,CABLE DESNUDO COBRE NEUTRO 7 X 0.80,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:20:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
125,09254,0016,CABLE DESNUDO COBRE NEUTRO 1 X 6,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:20:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
126,09255,0016,CABLE DESNUDO COBRE NEUTRO 1 X 10,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:20:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
127,09300,0016,CABLE BIPOLAR CRISTAL 2 X 0.50,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:20:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
128,09301,0016,CABLE BIPOLAR CRISTAL 2 X 0.75,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:20:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
129,09302,0016,CABLE BIPOLAR CRISTAL 2 X 1,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:20:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
130,09320,0016,CABLE TELEFONICO 1 PAR,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:20:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
131,09321,0016,CABLE TELEFONICO 2 PARES,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:21:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
132,09322,0016,CABLE TELEFONICO 3 PARES,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:21:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
133,09330,0016,CABLE TV ESTA¥ADO,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:21:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
134,09350,0016,CABLE BICOLOR 2 X 0.50,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:22:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
135,09351,0016,CABLE BICOLOR 2 X 0.75,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:22:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
136,09352,0016,CABLE BICOLOR 2 X 1,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,A,,,,,,,,10:22:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
137,09400,0016,CABLE SUBTERRANEO BIPOLAR 1.5mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:22:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
138,09401,0016,CABLE SUBTERRANEO BIPOLAR 2.5mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:22:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
139,09402,0016,CABLE SUBTERRANEO BIPOLAR 4mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:23:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
140,09403,0016,CABLE SUBTERRANEO BIPOLAR 6mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:23:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
3,09410,0016,CABLE SUBTERRANEO TRIP. 1.50mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:23:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
142,09411,0016,CABLE SUBTERRANEO TRIP. 2.50mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:23:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
143,09412,0016,CABLE SUBTERRANEO TRIP. 4mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:24:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
144,09413,0016,CABLE SUBTERRANEO TRIP. 6mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:24:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
145,09420,0016,CABLE SUBTERRANEO TETRP. 1.50mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:24:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
146,09421,0016,CABLE SUBTERRANEO TETRP. 2.5mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:24:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
147,09422,0016,CABLE SUBTERRANEO TETRP. 4mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:24:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
148,09423,0016,CABLE SUBTERRANEO TETRP. 6mm,MTS,,1,01,,,,S,A,,,,,,,,,,,,,,052,,,,,,,,,,,,,0,,A,052,,,,,,,10:25:,04/08/2014,,,,,,,,,,,,,,,,,,,,0007,,
0,06000,0035,PRECINTO NEGRO 100 MM X 2.4 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06000,,,,0,,A,059,,,,,2001N,,09:17:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06001,0035,PRECINTO NEGRO 150 MM X 3.6 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06001,,,,0,,A,059,26/01/2023,,,,2002N,,09:17:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06002,0035,PRECINTO NEGRO 180 MM X 3.6 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06002,,,,0,,A,059,26/01/2023,,,,2025N,,09:17:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06003,0035,PRECINTO NEGRO 200 MM X 3.6 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06003,,,,0,,A,059,26/01/2023,,,,,,09:18:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06004,0035,PRECINTO NEGRO 180 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06004,,,,0,,A,059,,,,,2030N,,09:19:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06005,0035,PRECINTO NEGRO 200 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06005,,,,0,,A,059,26/01/2023,,,,2032N,,09:19:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06006,0035,PRECINTO NEGRO 225 MM X 4.8 MM,,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06006,,,,0,,A,059,,,,,,,09:20:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06007,0035,PRECINTO NEGRO 250 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06007,,,,0,,A,059,03/11/2022,,,,2033N,,09:21:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06008,0035,PRECINTO NEGRO 275 MM X 4.8 MM,,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06008,,,,0,,A,059,,,,,,,09:21:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06009,0035,PRECINTO NEGRO 300 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06009,,,,0,,A,059,26/01/2023,,,,2034N,,09:22:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06010,0035,PRECINTO NEGRO 350 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06010,,,,0,,A,059,31/05/2022,,,,2035N,,09:22:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06011,0035,PRECINTO NEGRO 390 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06011,,,,0,,A,059,31/05/2022,,,,2035/1N,,09:23:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06012,0035,PRECINTO NEGRO 300 MM X 7.6 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06012,,,,0,,A,059,,,,,2007/2N,,09:38:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06013,0035,PRECINTO NEGRO 350 MM X 7.6 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06013,,,,0,,A,059,26/01/2023,,,,2007N,,09:39:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06014,0035,PRECINTO NEGRO 400 MM X 7.6 MM,,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06014,,,,0,,A,059,03/11/2022,,,,,,09:41:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
167,01085,0010,FLUIDO REFRIGERANTE SINTETICO X 1 L,1,1,1,01,,,,S,A,,,,,,,,,,,,,,036,,,,,,,,,,,,,0,,A,036,,,,,T1707,,16:03:,31/07/2014,006,,,,,,,,,,,,,,,,,,,0019,,
168,01090,0010,FLUIDO DE CORTE ULTRA-CORT X 400 CC,1,1,1,01,,,,S,A,,,,,,,,,,,,,,036,,,,,,,,,,,,,0,,A,036,,,,,T1916,,16:03:,31/07/2014,006,,,,,,,,,,,,,,,,,,,0018,,
0,01091,0010,FLUIDO DE CORTE ULTRA-MET X 400 CC,1,1,1,01,,,,S,A,,,,,,,,,,,,,,036,,,A,,,,,,7798071080320,,,,0,,A,036,,,,,T1917,,16:38:,31/03/2022,006,,,,,,,,,,,,,,,,,,,0018,,
170,01092,0005,PASTA LUBRICANTE ULTRA-MET X 500 GR,1,1,1,01,,,,S,A,,,,,,,,,,,,,,036,,,,,,,,,,,,,0,,A,036,,,,,T1920,,15:27:,06/06/2016,006,,,,,,,,,,,,,,,,,,,0018,,
3,01093,0005,DESMOLDANTE PLASTICO X 400 CC,1,1,1,01,,,,S,A,,,,,,,,,,,,,,036,,,,,,,,,,,,,0,,A,036,,,,,T1918,,15:28:,06/06/2016,006,,,,,,,,,,,,,,,,,,,0021,,
172,01095,0010,FLUIDO DE CORTE ULTRA-CORT X 5 LTS.,1,1,1,01,,,,S,A,,,,,,,,,,,,,,036,,,,,,,,,,,,,0,,A,036,,,,,T1925,,16:04:,31/07/2014,006,,,,,,,,,,,,,,,,,,,0018,,
173,01096,0010,FLUIDO DE CORTE ULTRA-MET X 5 LTS.,1,1,1,01,,,,S,A,,,,,,,,,,,,,,036,,,,,,,,,,,,,0,,A,036,,,,,T1926,,16:04:,31/07/2014,006,,,,,,,,,,,,,,,,,,,0018,,
182,01015,0007,LUBRIC. MULTIUSO ACEITERA X 100 CC,1,1,1,01,,,,S,A,,,,,,,,,,,,,,036,,,,,,,,,,,,,0,,A,036,,,,,T1541,,15:55:,31/07/2014,006,,,,,,,,,,,,,,,,,,,0011,,
183,01025,0007,LUBRIC. P/CADENA DE MOTO X 400,1,1,1,01,,,,S,A,,,,,,,,,,,,,,036,,,,,,,,,,,,,0,,A,036,,,,,T1545,,15:56:,31/07/2014,006,,,,,,,,,,,,,,,,,,,0011,,
0,06020,0035,PRECINTO NATURAL 100 MM X 2.4 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06020,,,,0,,A,059,,,,,2001T,,09:41:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06021,0035,PRECINTO NATURAL 150 MM X 3.6 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06021,,,,0,,A,059,26/01/2023,,,,2002T,,09:48:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06022,0035,PRECINTO NATURAL 180 MM X 3.6 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06022,,,,0,,A,059,26/01/2023,,,,2025T,,09:48:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06023,0035,PRECINTO NATURAL 200 MM X 3.6 MM,,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06023,,,,0,,A,059,,,,,,,09:48:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06024,0035,PRECINTO NATURAL 180 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06024,,,,0,,A,059,,,,,2030T,,09:49:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06025,0035,PRECINTO NATURAL 200 MM X 4.8 MM,1,1,100,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06025,,,,0,,A,059,26/01/2023,,,,2032T,,11:06:,13/10/2021,026,,,,,,,,,,,,,,,,,,,0037,,
0,06026,0035,PRECINTO NATURAL 225 MM X 4.8 MM,,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06026,,,,0,,A,059,03/11/2022,,,,,,09:52:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06027,0035,PRECINTO NATURAL 250 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06027,,,,0,,A,059,,,,,2033T,,09:54:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06028,0035,PRECINTO NATURAL 275 MM X 4.8 MM,,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06028,,,,0,,A,059,,,,,,,09:54:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06029,0035,PRECINTO NATURAL 300 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06029,,,,0,,A,059,26/01/2023,,,,2034T,,09:55:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06030,0035,PRECINTO NATURAL 350 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06030,,,,0,,A,059,,,,,2035T,,09:57:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06031,0035,PRECINTO NATURAL 390 MM X 4.8 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06031,,,,0,,A,059,,,,,2035/1T,,10:02:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06032,0035,PRECINTO NATURAL 300 MM X 7.6 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06032,,,,0,,A,059,,,,,2007/2T,,10:02:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06033,0035,PRECINTO NATURAL 350 MM X 7.6 MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06033,,,,0,,A,059,,,,,2007T,,10:02:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
0,06034,0035,PRECINTO NATURAL 400 MM X 7.6 MM,,1,1,01,,,,S,A,,,,,,,,,,,,,,059,,,A,,,,,,06034,,,,0,,A,059,,,,,,,10:02:,01/10/2023,026,,,,,,,,,,,,,,,,,,,0037,,
205,10020,0024,CABLE CANAL 14X7 BL.TIZA AUTOAD.X2M,1,1,1,01,,,,S,A,,,,,,,,,,,,,,037,,,,,,,,,,,,,0,,A,037,,,,,KL04002,,10:37:,04/08/2014,,,,,,,,,,,,,,,,,,,,0206,,
0,10021,0024,CABLE CANAL 20X10 BL.TIZA AUTOAD.X2,1,1,1,01,,,,S,A,,,,,,,,,,,,,,037,,,A,,,,,,10021,,,,0,,A,037,,,,,KL04033,,17:03:,13/06/2021,,,,,,,,,,,,,,,,,,,,0206,,
208,11010,,LAMPARA CLARA 220V 25W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,054,,,,,,,,,,,,,0,,A,054,,,,,7002804,,14:17:,06/06/2016,020,,,,,,,,,,,,,,,,,,,,,
3,11011,,LAMPARA CLARA 220V 25W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002805,,16:24:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
211,11012,,LAMPARA CLARA 220V 25W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002793,,16:25:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
212,11013,,LAMPARA CLARA 220V 25W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002797,,16:27:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
213,11014,,LAMPARA CLARA 220V 25W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002800,,16:28:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
214,11015,,LAMPARA CLARA 220V 25W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002811,,16:28:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
215,11016,,LAMPARA CLARA 220V 25W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002812,,16:29:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
216,11200,,LAMPARA CL. LA B. LUZ 220V 25W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,,,12:52:,14/02/2012,,,,,,,,,,,,,,,,,,,,,,
217,11201,,LAMPARA CL. LA B. LUZ 220 40W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,,,12:52:,14/02/2012,,,,,,,,,,,,,,,,,,,,,,
218,11202,,LAMPARA CL. LA B. LUZ 220V 60W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,,,12:52:,14/02/2012,,,,,,,,,,,,,,,,,,,,,,
219,11203,,LAMPARA CL. LA B. LUZ 220V 75W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,,,12:52:,14/02/2012,,,,,,,,,,,,,,,,,,,,,,
220,11204,,LAMPARA CL. LA B. LUZ 220V 100W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,,,12:53:,14/02/2012,,,,,,,,,,,,,,,,,,,,,,
223,11100,,LAMP.B.CONS.E.SAVER CALIDA15/16w840,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7001088,,12:02:,14/02/2012,,,,,,,,,,,,,,,,,,,,,,
224,11101,,LAMP.B.CONS.E.SAVER CALIDA15W/827,1,1,1,01,,,,S,A,,,,,,,,,,,,,,054,,,,,,,,,,,,,0,,A,054,,,,,7001087,,14:22:,06/06/2016,020,,,,,,,,,,,,,,,,,,,,,
225,11102,,LAMP. B. CONS. E. SAVER 220V 20W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,054,,,,,,,,,,,,,0,,A,054,,,,,7001090,,14:22:,06/06/2016,020,,,,,,,,,,,,,,,,,,,,,
226,11103,,LAMP. B. CONS. E. SAVER 220V 20W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,054,,,,,,,,,,,,,0,,A,054,,,,,7001089,,14:22:,06/06/2016,020,,,,,,,,,,,,,,,,,,,,,
227,11110,,LAMP. B. CONS. D. STAR 220V 8W BL.,1,1,1,01,,,,S,A,,,,,,,,,,,,,,054,,,,,,,,,,,,,0,,A,054,,,,,7001043,,14:24:,06/06/2016,020,,,,,,,,,,,,,,,,,,,,,
228,11111,,LAMP. B. CONS. D. STAR 220V 8W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,054,,,,,,,,,,,,,0,,A,054,,,,,7001039,,14:24:,06/06/2016,020,,,,,,,,,,,,,,,,,,,,,
229,11112,,LAMP. B. CONS. D. STAR 220V 11W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7001044,,12:10:,14/02/2012,,,,,,,,,,,,,,,,,,,,,,
230,11113,,LAMP. B. CONS. D. STAR 220V 11W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,054,,,,,,,,,,,,,0,,A,054,,,,,7001040,,14:24:,06/06/2016,020,,,,,,,,,,,,,,,,,,,,,
231,11018,,LAMP. CL. BAJO VOLTAJE 12V 40W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002792,,16:29:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
232,11019,,LAMP. CL. BAJO VOLTAJE 12V 60W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002761,,16:30:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
233,11020,,LAMP. SILICA 220V 40W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,054,,,,,,,,,,,,,0,,A,054,,,,,7002816,,14:17:,06/06/2016,020,,,,,,,,,,,,,,,,,,,,,
234,11021,,LAMP. SILICA 220V 60W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002817,,16:30:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
235,11022,,LAMP. SILICA 220V 75W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002819,,16:31:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
236,11023,,LAMP. SILICA 220V 100W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002820,,16:31:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
237,11024,,LAMP. SILICA 220V 150W,1,1,1,01,,,,S,A,,,,,,,,,,,,,,055,,,,,,,,,,,,,0,,A,055,,,,,7002821,,16:31:,13/02/2012,,,,,,,,,,,,,,,,,,,,,,
